oid,x,y,target
ZTF17aaaiqql,0.26008815,0.2944134,E
ZTF19aaylizt,0.024772137,0.22242388,LPV
ZTF18abcxiqh,0.2539415,0.116778515,E
ZTF18aagrfwa,0.24667992,0.24761352,RRL
ZTF18abocgbs,0.2258987,0.094239146,E
ZTF18abdrunr,0.00608264,0.24000701,LPV
ZTF17aabotyu,0.27739847,0.29126704,E
ZTF18aazmmhq,0.25891492,0.28766602,E
ZTF18abctzkx,0.2367807,0.17448048,E
ZTF18adallyq,0.09005557,0.27223164,RRL
ZTF18abtjkii,0.22646214,0.08217398,E
ZTF18ablhpip,0.10982051,0.35656497,RRL
ZTF18adalnbn,0.18118152,0.122379035,RRL
ZTF18abcodgd,0.23581587,0.325698,RRL
ZTF18acuextu,0.23961854,0.19677635,E
ZTF17aabukmg,0.24176614,0.26469633,E
ZTF17aacempk,0.08594686,0.34012613,RRL
ZTF19aayxvop,0.2072345,0.10422944,RRL
ZTF18adccbzz,0.27209485,0.21505506,RRL
ZTF18abnbjum,0.21942759,0.15925413,RRL
ZTF18acvwbhl,0.26365066,0.23828803,E
ZTF18ablhpjk,0.22990409,0.31826904,E
ZTF18absupvk,0.14890645,0.07015427,Periodic-Other
ZTF19aairfak,0.1746721,0.116667576,E
ZTF19aabzumc,0.13124833,0.2305611,RRL
ZTF18aabexyo,0.25602397,0.27081183,E
ZTF19aatyrhd,0.17779602,0.11677815,E
ZTF17aacjysr,0.23395155,0.12863001,E
ZTF18ablqdqg,0.27926502,0.18094467,E
ZTF18acxyhvo,0.23348612,0.13977107,RRL
ZTF18aabfdtt,0.19931343,0.23486191,E
ZTF18abbwsda,0.10521677,0.32430956,RRL
ZTF18absvbuc,0.16236487,0.13702933,CEP
ZTF18abrnlxo,0.15585881,0.21503244,RRL
ZTF17aaartjy,0.21694301,0.26803866,E
ZTF20aarbodz,0.1327933,0.235795,RRL
ZTF18abcxrfa,0.15439457,0.07167948,E
ZTF18acuxwdm,0.28749427,0.1487962,E
ZTF17aacpjps,0.1637003,0.2343319,E
ZTF18achrnad,0.24602759,0.20262617,E
ZTF18aaafkvd,0.13421616,0.14779013,RRL
ZTF18aabduvr,0.27918336,0.22643818,E
ZTF18abccnqb,0.16066374,0.3036428,RRL
ZTF18aajsgos,0.2384419,0.3169654,E
ZTF19aaaktzg,0.003281412,0.27502796,LPV
ZTF18abeiygn,0.14145756,0.20265138,RRL
ZTF17aabhonu,0.21592599,0.262174,E
ZTF17aabssyv,0.11512119,0.33454034,RRL
ZTF19aaexhiw,0.2399253,0.16816272,DSCT
ZTF18aaacxot,0.22900368,0.31303522,E
ZTF18abmagri,0.0978746,0.28255042,RRL
ZTF18acrxwws,0.10394577,0.3083097,RRL
ZTF17aaaioxg,0.231107,0.3158512,E
ZTF19aaxiocy,0.24305652,0.25564393,E
ZTF18abbwvzc,0.0750753,0.29005823,RRL
ZTF18aaxcpos,0.2399616,0.0895009,E
ZTF18abajakj,0.020031404,0.122668415,LPV
ZTF18abudwbh,0.0883536,0.23808178,RRL
ZTF18aceieva,0.18667409,0.077684425,E
ZTF19aaexhjl,0.2646874,0.23702534,E
ZTF19aadordy,0.04638076,0.26684016,RRL
ZTF17aaaeena,0.019067954,0.16658194,LPV
ZTF18achqldp,0.1720326,0.047998056,E
ZTF19aaesgaz,0.19095954,0.18921728,E
ZTF17aaagzbt,0.2752177,0.25111204,DSCT
ZTF18abdydlo,0.15219612,0.17856336,RRL
ZTF18abwqqwt,0.21893586,0.20338802,E
ZTF18adbdnvx,0.22527121,0.17581955,E
ZTF19aaesgba,0.22793852,0.23184058,E
ZTF18abikcoy,0.10585302,0.265761,RRL
ZTF18acvickw,0.1353675,0.25846678,RRL
ZTF18aayphfs,0.004376259,0.30776337,LPV
ZTF18aaisdzg,0.23351032,0.31045458,E
ZTF18abcscgp,0.21614459,0.13769819,E
ZTF18acvvsvi,0.2505884,0.1224834,E
ZTF19aaflthc,0.20524576,0.09498881,E
ZTF18abnttdd,0.21913123,0.11340439,E
ZTF18aaumbri,0.20245285,0.11008896,DSCT
ZTF19aadykpm,0.19276157,0.25822774,E
ZTF18acvcocg,0.30478314,0.19850834,E
ZTF18aakgtup,0.27956787,0.29515484,RRL
ZTF17aaawgrz,0.028277494,0.083983526,LPV
ZTF17aaakpvz,0.25791848,0.29449692,E
ZTF18aaajfgw,0.10252706,0.3464216,RRL
ZTF17aadkmcp,0.27763596,0.18630925,E
ZTF19aajwcvj,0.12437234,0.20954317,RRL
ZTF18acctmku,0.2652477,0.27890685,E
ZTF18acpwlnn,0.13382109,0.2788125,RRL
ZTF18acgzkpc,0.213729,0.09073484,E
ZTF17aaagvup,0.106306136,0.28298762,RRL
ZTF18acrvboh,0.24637736,0.20016795,E
ZTF18aaxyxxw,0.004433689,0.32825983,LPV
ZTF18abvlgrj,0.14858799,0.10331939,E
ZTF18abvvtrp,0.14658271,0.08518685,E
ZTF18aabjieg,0.22629805,0.27999672,E
ZTF17aabxped,0.22747505,0.21822546,RRL
ZTF18aaaarzl,0.27175975,0.28871784,E
ZTF18acvweoy,0.06963617,0.22050583,E
ZTF18aacasls,0.11070746,0.039739687,E
ZTF18abiipth,0.031751197,0.31911856,RRL
ZTF18abzwgly,0.21285109,0.13345292,E
ZTF17aacdknt,0.22598791,0.1555425,E
ZTF17aabuljr,0.25574553,0.2887256,E
ZTF17aaappqr,0.0819481,0.3076652,RRL
ZTF18aayundf,0.11624077,0.096066125,RRL
ZTF18abhftkq,0.17561693,0.094836384,E
ZTF18abdfhaz,0.24246578,0.15548262,RRL
ZTF18abdkvus,0.02507018,0.2918303,LPV
ZTF18abafbtj,0.1748767,0.12114202,E
ZTF18abvorwd,0.2275825,0.16496383,E
ZTF18aaxzcsj,0.25199184,0.2587426,E
ZTF17aacemqx,0.2685945,0.26113635,E
ZTF19aadowxs,0.09810552,0.26165685,CEP
ZTF17aadptjq,0.29488385,0.22837175,E
ZTF18aczumzm,0.09087648,0.285804,RRL
ZTF18abfxcdo,0.08143118,0.29724053,RRL
ZTF18absceth,0.27097628,0.19244081,E
ZTF18acwwbsc,0.005204761,0.21727325,LPV
ZTF18abcpool,0.23832192,0.23897158,E
ZTF18acebcwj,0.20388876,0.12917595,E
ZTF17aacnwbp,0.11601205,0.3557216,RRL
ZTF18adbzcbg,0.13626984,0.27587086,RRL
ZTF17aabukoo,0.13205391,0.3025347,RRL
ZTF18aajuslf,0.23466355,0.09725677,E
ZTF18abvtbvp,0.15242614,0.2290463,E
ZTF17aaahrpu,0.24908112,0.2744945,E
ZTF18ablqqhj,0.014759506,0.21904498,LPV
ZTF18abttouc,0.20024069,0.19749454,E
ZTF18abeaapa,0.29977944,0.301781,RRL
ZTF18abcpolw,0.14926398,0.19303532,E
ZTF18abwerrl,0.07895067,0.27094853,RRL
ZTF18absvbtp,0.0886726,0.2758611,RRL
ZTF18absktiz,0.029304212,0.15933345,LPV
ZTF18aajppsj,0.25762144,0.2630952,E
ZTF18abtvgyl,0.19232844,0.12047081,E
ZTF18abinkbl,0.08983783,0.27999356,RRL
ZTF18abmvozp,0.19314837,0.26857394,RRL
ZTF18acafgkl,0.2558247,0.265069,E
ZTF17aabszsk,0.22675684,0.21621813,E
ZTF17aadkshd,0.10520891,0.31899732,RRL
ZTF19aaduqcl,0.076852694,0.26060504,RRL
ZTF18aaadtxy,0.2594723,0.29119125,E
ZTF18abzrcus,0.013709728,0.3025416,LPV
ZTF18acakuir,0.21104796,0.08784409,E
ZTF18acssdtz,0.22779828,0.0883899,E
ZTF18abtvgzw,0.11538089,0.24052799,RRL
ZTF18aaadvcf,0.2552552,0.3175115,E
ZTF18abjlwxa,0.12027365,0.34883958,RRL
ZTF17aaaidha,0.18613733,0.2649802,E
ZTF17aaasyfh,0.2846823,0.3391053,RRL
ZTF18aabfjzp,0.16614337,0.08079438,E
ZTF18aabgkcz,0.15806137,0.13093092,E
ZTF19aabzuno,0.28287604,0.26781076,RRL
ZTF18abwvftk,0.01202529,0.26152533,LPV
ZTF17aacootw,0.21918528,0.30461943,E
ZTF18acrunfp,0.0036962177,0.26345593,LPV
ZTF19aafnnxk,0.12423807,0.25623596,RRL
ZTF17aadnkcz,0.23678343,0.32689646,E
ZTF18achckgm,0.2255693,0.07850515,E
ZTF18abusqef,0.18333673,0.19843343,RRL
ZTF18acuavgh,0.15261109,0.099322334,E
ZTF18aaewhjm,0.24471495,0.15802497,E
ZTF18acwzgsx,0.28228208,0.33411276,RRL
ZTF18ablsyfz,0.29466644,0.14577687,E
ZTF18abcttfg,0.29419652,0.21409385,RRL
ZTF17aacytzo,0.20265764,0.35723677,RRL
ZTF18abzrxaa,0.26009247,0.16492629,E
ZTF18acptwdw,0.23408695,0.2991129,E
ZTF18ablrmdu,0.2713652,0.3509196,RRL
ZTF18abjrdfy,0.108514145,0.25952488,RRL
ZTF18aayxprp,0.02395883,0.11158681,LPV
ZTF18abehjcp,0.11633353,0.2271154,RRL
ZTF17aabuknk,0.23299856,0.32219172,E
ZTF18aabhqnp,0.28205985,0.2576604,E
ZTF18abltict,0.21967603,0.27063546,E
ZTF17aadkdja,0.21121497,0.32729486,RRL
ZTF18aasyfxb,0.25459766,0.21942893,E
ZTF18abvwpwg,0.21485175,0.23116153,RRL
ZTF18abcnlvl,0.20906809,0.264003,RRL
ZTF17aaajfnn,0.2628633,0.30924416,E
ZTF17aabunsr,0.10414195,0.3702791,RRL
ZTF18aavqmug,0.010412308,0.30512795,LPV
ZTF18abvppwn,0.24186513,0.2195577,E
ZTF18abmrfnx,0.12791556,0.35797712,RRL
ZTF18ablrhzw,0.033090763,0.22448552,LPV
ZTF17aaagzax,0.2873196,0.23306099,E
ZTF17aabulhm,0.26434278,0.14906307,E
ZTF18abcocbn,0.0487727,0.17915751,LPV
ZTF17aackjwl,0.09016872,0.3603105,RRL
ZTF19aajwctu,0.26309726,0.17924617,RRL
ZTF18abmjjal,0.26124144,0.28843725,E
ZTF18aaicwgv,0.2463563,0.10285165,E
ZTF19aateujo,0.15019925,0.1898109,RRL
ZTF18abvxvjf,0.23016423,0.2126399,E
ZTF18acdotsu,0.26573473,0.17134425,E
ZTF18acrwmzn,0.1471404,0.104567945,E
ZTF17aaaxqhc,0.2793939,0.26676926,E
ZTF18achrpjg,0.23173907,0.10885086,Periodic-Other
ZTF17aabulkv,0.23110595,0.298639,E
ZTF18abasupq,0.2126712,0.11206085,E
ZTF18abiipul,0.27373827,0.26994962,RRL
ZTF18aagrtkq,0.104487866,0.34853798,RRL
ZTF17aaaiavc,0.21542199,0.27752218,E
ZTF18aaixpec,0.10624792,0.24979977,E
ZTF17aachmlz,0.25819275,0.29191816,E
ZTF18abmrqmy,0.3016458,0.25097033,E
ZTF18abnyhjv,0.2551875,0.23891103,E
ZTF18absjrti,0.10722108,0.26831365,RRL
ZTF18abwfixu,0.13842411,0.17821826,E
ZTF19aaejsza,0.17176202,0.14262706,RRL
ZTF19aadqmoz,0.23564784,0.14599566,E
ZTF18abfrjrj,0.09564092,0.32838553,RRL
ZTF18ablvhgn,0.051105276,0.1560134,LPV
ZTF18acdpftg,0.17870176,0.22314474,E
ZTF17aaasrub,0.18851212,0.26476365,E
ZTF18abnyhgf,0.19154318,0.33046567,RRL
ZTF18aabfagq,0.1803038,0.3176924,RRL
ZTF18abmplwc,0.27441752,0.253446,E
ZTF17aabwfqv,0.23308888,0.13273275,E
ZTF17aabzvkl,0.26625645,0.21537898,RRL
ZTF17aaapnui,0.1334522,0.26294142,RRL
ZTF18aaacxah,0.18095532,0.2802807,RRL
ZTF18abtwcrp,0.016924646,0.097391255,LPV
ZTF17aabsswj,0.122613795,0.2958937,RRL
ZTF18abwkuyh,0.25056082,0.21982843,E
ZTF19aaxrszf,0.13990584,0.15861645,RRL
ZTF18abbsogo,0.0077155647,0.2780752,LPV
ZTF19aayerae,0.10803685,0.21874964,RRL
ZTF18aaaekfs,0.27078328,0.29100606,E
ZTF19aadorje,0.10107378,0.24937797,RRL
ZTF18aatnkqd,0.24696177,0.11094535,E
ZTF18abbycnl,0.23282297,0.13600758,RRL
ZTF18aabkhpy,0.08705119,0.34987468,RRL
ZTF18abcoawz,0.15269387,0.09471184,E
ZTF18abosdwb,0.07992983,0.20159474,E
ZTF17aaaivxr,0.22707185,0.26898706,E
ZTF18aabpzii,0.16281484,0.14396574,E
ZTF18abvtiin,0.16259733,0.12727733,E
ZTF19aazpvva,0.18320602,0.124841504,E
ZTF17aaakgyo,0.11115502,0.36110404,CEP
ZTF19aaczkrw,0.10196791,0.27775627,RRL
ZTF18acpfeqh,0.28050804,0.14767583,E
ZTF18aahfats,0.17214362,0.04562825,Periodic-Other
ZTF17aabossp,0.018774696,0.12194157,LPV
ZTF17aacvrie,0.07432055,0.26650998,RRL
ZTF18acxgrme,0.1370996,0.22033814,RRL
ZTF18aabiyqd,0.20005411,0.32403797,E
ZTF18abjchfy,0.036408905,0.05032178,LPV
ZTF18aairroc,0.21055456,0.29343408,E
ZTF18abadxir,0.016087063,0.26851508,LPV
ZTF18aabpzjr,0.27438393,0.2451221,E
ZTF18abupzfl,0.25545838,0.20904425,E
ZTF18aavewru,0.043055963,0.12642157,LPV
ZTF18abnugly,0.21228589,0.14408797,RRL
ZTF17aabsaji,0.24670026,0.18163261,E
ZTF18ablrmie,0.26816323,0.30300182,E
ZTF17aaaoyly,0.24045877,0.33148125,RRL
ZTF18aagrhuq,0.1484782,0.29697168,RRL
ZTF18acemnvn,0.1484675,0.043529358,RRL
ZTF19aamtsqw,0.13343148,0.19723147,RRL
ZTF18abomibn,0.2541913,0.3064917,E
ZTF17aabwvtq,0.114138074,0.31239337,RRL
ZTF18aaafruj,0.24071454,0.16286787,DSCT
ZTF18adalbze,0.29363078,0.290049,RRL
ZTF18achfhvj,0.100418404,0.23973899,RRL
ZTF18acvwbfp,0.1663438,0.10631812,E
ZTF19aarfeuq,0.19293413,0.1247777,E
ZTF18abgjvou,0.23504017,0.26684085,E
ZTF18aaaebnf,0.2574716,0.243914,E
ZTF18abnoxzt,0.063373506,0.12665007,LPV
ZTF18acavmud,0.009475168,0.33124802,LPV
ZTF18aammatw,0.2878427,0.28610232,E
ZTF17aaajveb,0.24774921,0.28688455,E
ZTF18achthsf,0.26433986,0.2673357,E
ZTF17aabstrw,0.25994667,0.35089663,RRL
ZTF18aaxltdj,0.020720964,0.16690366,LPV
ZTF18acsjinp,0.21591514,0.07387002,E
ZTF18abntqvr,0.24274284,0.20214659,E
ZTF18abcysrl,0.25096282,0.11892063,E
ZTF18abtpcqb,0.18349236,0.0729989,E
ZTF18abiposa,0.08006939,0.114631616,LPV
ZTF17aaadvdt,0.2716008,0.32236177,E
ZTF18abiodya,0.022664545,0.24203512,LPV
ZTF18aaanckc,0.21749191,0.27996743,RRL
ZTF18abdeaxk,0.114573024,0.33244124,RRL
ZTF17aaafgei,0.22428147,0.10666617,E
ZTF18aabgkmq,0.26140127,0.24948607,E
ZTF18abtmwtl,0.25268328,0.16402794,E
ZTF18aabfdzh,0.29338506,0.3144003,E
ZTF17aaaxcxp,0.25158057,0.18208165,E
ZTF18abcosib,0.040431783,0.28888014,RRL
ZTF18abetdgr,0.22515899,0.19488515,E
ZTF18abntqui,0.096407525,0.29029503,RRL
ZTF17aacqeiv,0.24223593,0.21739036,E
ZTF18abcvprt,0.17378931,0.18117858,E
ZTF18absupys,0.23804677,0.18196155,E
ZTF18abtmwvs,0.08875081,0.30230254,RRL
ZTF18aaajxbh,0.28100553,0.19356558,E
ZTF17aabstss,0.26691565,0.27520052,E
ZTF17aaarzhi,0.21823797,0.13488625,RRL
ZTF18acuavhg,0.22896013,0.117385365,E
ZTF18ablvaco,0.13903137,0.14440796,E
ZTF18aapmolo,0.112079404,0.31054556,RRL
ZTF17aaaeyri,0.2932662,0.2993302,E
ZTF18abusqji,0.12654535,0.22841245,RRL
ZTF18acgplgz,0.2747852,0.26048726,E
ZTF17aaadvep,0.06537113,0.34480375,RRL
ZTF18aavauuw,0.058809243,0.09257826,Periodic-Other
ZTF17aaasyig,0.12397027,0.30414054,RRL
ZTF18abgrats,0.1704072,0.1062244,E
ZTF18aaaeulc,0.30217797,0.2937141,E
ZTF18aaabpqs,0.24171025,0.17233612,RRL
ZTF18actbfjl,0.2178851,0.15326203,E
ZTF18aapvqch,0.08815358,0.34635141,RRL
ZTF18abcxriy,0.2916505,0.28351837,E
ZTF18acavold,0.085269384,0.275133,RRL
ZTF18abetdfv,0.18053624,0.052876744,E
ZTF18abnjuit,0.15143844,0.22803324,E
ZTF18acryhju,0.23825979,0.1496771,E
ZTF17aabthcq,0.18795586,0.2669814,E
ZTF18abznmrj,0.14444329,0.10952488,RRL
ZTF18acehzkg,0.21666664,0.08361804,E
ZTF18aaxzaee,0.15984297,0.35510358,RRL
ZTF17aabtfmb,0.26576838,0.24315697,E
ZTF18abvbnub,0.22540244,0.17104718,RRL
ZTF18aavpekw,0.11868951,0.268744,RRL
ZTF18abcjrlu,0.23346321,0.3227799,E
ZTF18abmmhvn,0.0043158415,0.23257066,LPV
ZTF17aaabeap,0.11235797,0.36314085,RRL
ZTF17aaacdxz,0.1954874,0.12144145,E
ZTF18abcttih,0.17363246,0.25140414,E
ZTF18aacazjm,0.259257,0.18792476,Periodic-Other
ZTF18abnvunu,0.032371514,0.20045026,LPV
ZTF18achsxtw,0.07085137,0.3555265,RRL
ZTF18aaxaqdq,0.13469017,0.22228898,RRL
ZTF18abxikaa,0.18377137,0.26239717,E
ZTF18abfhkcg,0.027714623,0.17423332,LPV
ZTF18aawvavj,0.0034745089,0.30351847,LPV
ZTF17aabwtnj,0.2754125,0.2402868,RRL
ZTF17aadrkho,0.22870247,0.25934103,E
ZTF18aagxtxq,0.23003346,0.26278538,E
ZTF18abyydtx,0.028796293,0.12947427,LPV
ZTF18abikovv,0.009640438,0.24806283,LPV
ZTF18abcwctb,0.28251505,0.21501982,E
ZTF17aabuldy,0.28833058,0.26994872,E
ZTF18aagrcdd,0.27315637,0.09984937,RRL
ZTF18aaimwio,0.28046125,0.22951485,E
ZTF17aaakivx,0.11076731,0.338348,RRL
ZTF18aajuxqg,0.12558722,0.32231525,RRL
ZTF17aabdglt,0.24853532,0.09106335,CEP
ZTF17aabdibg,0.17654973,0.08024685,E
ZTF18absread,0.15363696,0.08799004,E
ZTF18aaasgiu,0.2585708,0.12559415,E
ZTF18aacdipf,0.032820974,0.28893536,RRL
ZTF18aceipag,0.21323888,0.08440523,E
ZTF18acammsh,0.083034016,0.28726882,RRL
ZTF17aadsoog,0.20335148,0.28341806,E
ZTF18aawvdhh,0.2568854,0.28084654,E
ZTF18aaavsvc,0.24139112,0.30627123,E
ZTF17aacqbnt,0.09984085,0.32070023,RRL
ZTF17aadqexw,0.09293447,0.35449106,RRL
ZTF18abmspxg,0.14489868,0.13842064,RRL
ZTF18aaaepqz,0.24216762,0.29950497,E
ZTF18aabgnql,0.0030221604,0.2248875,LPV
ZTF18acrugaj,0.03291294,0.22583148,LPV
ZTF18abzqxpe,0.12377585,0.23606984,RRL
ZTF18aamkbtt,0.26345304,0.18163724,E
ZTF18aaiyskb,0.13378668,0.31349596,RRL
ZTF18aakgzuh,0.18892927,0.26805574,E
ZTF19aaspwhd,0.18786289,0.15121153,E
ZTF18abwkuxl,0.19249451,0.08792363,Periodic-Other
ZTF18abznqba,0.19474562,0.16946124,RRL
ZTF17aadpjlu,0.2803372,0.2612336,E
ZTF18abwjzou,0.29258454,0.12904155,RRL
ZTF19aaaphag,0.22188236,0.30808222,E
ZTF18aaafbrr,0.26843587,0.12263921,RRL
ZTF18abudwmp,0.15729429,0.07755144,E
ZTF19abbxqsk,0.20689873,0.08829186,E
ZTF18aazwbwx,0.1698329,0.29056183,RRL
ZTF18abrztfj,0.00638603,0.28873795,LPV
ZTF18aajrdae,0.19276167,0.104569845,Periodic-Other
ZTF18aajwrel,0.1521172,0.04890356,E
ZTF17aaagvzh,0.13752735,0.31604367,RRL
ZTF18abewfaj,0.1561611,0.07044062,RRL
ZTF18aczenlg,0.105400994,0.20299383,RRL
ZTF18aaacmzz,0.29526448,0.2850639,E
ZTF18abnclgq,0.24526875,0.08578948,Periodic-Other
ZTF18abymyyo,0.10696854,0.22741044,RRL
ZTF17aaansfn,0.24401373,0.2736429,RRL
ZTF18abaaluh,0.28522205,0.32441643,RRL
ZTF19acaipgc,0.22846645,0.11492586,E
ZTF18aabhxkb,0.27802625,0.15430075,E
ZTF18abajxkh,0.24209876,0.14922276,E
ZTF17aaabnsi,0.22263488,0.17047074,E
ZTF17aabrixz,0.23560967,0.32544297,E
ZTF18achcytr,0.14875802,0.06479393,E
ZTF19aateuds,0.1823461,0.1064879,E
ZTF18acrvbck,0.14375995,0.17620777,E
ZTF18abndgwi,0.21507014,0.29638267,E
ZTF17aabulej,0.124923274,0.35978353,RRL
ZTF18abgdfhh,0.13560362,0.1589763,RRL
ZTF18abcoxyd,0.0056756097,0.36882538,LPV
ZTF19aamwqwo,0.24102901,0.15134221,E
ZTF18aazwncg,0.3000234,0.25493774,E
ZTF17aacngho,0.009594212,0.32106024,LPV
ZTF19aaydqcg,0.12526196,0.20132598,RRL
ZTF18abcyzzn,0.0337779,0.16491717,LPV
ZTF18abdlcag,0.16116908,0.16633686,RRL
ZTF18abnyhdj,0.26640686,0.24548905,RRL
ZTF18abgddsw,0.13920471,0.17755215,RRL
ZTF19aaljekf,0.15535593,0.17454077,RRL
ZTF18acrdlht,0.22637217,0.31376997,E
ZTF18aammfrf,0.14792255,0.31666845,RRL
ZTF17aabxidu,0.14602217,0.22254963,E
ZTF18abmdsct,0.20809646,0.11187052,RRL
ZTF18adakwbe,0.25329623,0.3482356,RRL
ZTF17aadetcw,0.24711432,0.27134115,E
ZTF18accgnct,0.21379703,0.16378687,RRL
ZTF18abgitjv,0.17248933,0.085532196,E
ZTF18abgddpl,0.16111,0.19148134,RRL
ZTF18accpmyt,0.18480569,0.08247056,E
ZTF18aavllfk,0.010580912,0.24936439,LPV
ZTF18abahuye,0.014732253,0.11197215,LPV
ZTF18aaiirkg,0.27657324,0.3540914,RRL
ZTF17aacwmxw,0.25096545,0.34542644,E
ZTF17aaadzrt,0.030437058,0.2959285,LPV
ZTF18abdlhqv,0.111428946,0.2428549,RRL
ZTF18aaadttz,0.2848164,0.22744378,E
ZTF18aczbylt,0.24336578,0.09627714,E
ZTF18abzgszi,0.25920433,0.11182187,E
ZTF17aacffsa,0.28666645,0.23426548,E
ZTF18aaoehqd,0.110857144,0.35634303,RRL
ZTF19aatyret,0.008143818,0.23057666,LPV
ZTF18abcgybj,0.022037927,0.16100779,LPV
ZTF18abetdge,0.11366244,0.31297085,RRL
ZTF18abdrntk,0.0820996,0.2323606,RRL
ZTF18absgise,0.23832832,0.19426528,RRL
ZTF18abtvguo,0.11116228,0.28580084,RRL
ZTF18aabvnkx,0.13998136,0.24772446,RRL
ZTF17aabxlyl,0.25549215,0.26937684,RRL
ZTF18ablmjue,0.2631513,0.13354056,E
ZTF18aajbpze,0.303747,0.26627427,E
ZTF18abdjymr,0.017008796,0.27744466,LPV
ZTF19aaxlgat,0.22119705,0.10487113,E
ZTF17aabsaie,0.242829,0.15466888,E
ZTF17aabvwml,0.22928792,0.20279549,E
ZTF18abjrfsz,0.20686461,0.09740823,E
ZTF18acruykm,0.20891784,0.07769797,E
ZTF17aabrlec,0.08836312,0.37875876,RRL
ZTF18ablrmji,0.2503461,0.22452497,RRL
ZTF18aalagmv,0.2519044,0.31143558,RRL
ZTF17aaasnku,0.23883975,0.29415742,RRL
ZTF17aaajaeo,0.09685352,0.30110487,RRL
ZTF18abmfrdu,0.13956265,0.26712623,RRL
ZTF18acpcvho,0.22092484,0.28718647,E
ZTF17aaagsgq,0.028184583,0.24741028,LPV
ZTF17aaaslsq,0.27417433,0.2696184,E
ZTF18acrwfdc,0.23002493,0.09253851,E
ZTF18aabipyf,0.24625055,0.28637543,E
ZTF19aadouoo,0.08662403,0.29981622,RRL
ZTF18aagskul,0.29221174,0.24282552,E
ZTF19aamtspd,0.16967194,0.098492645,E
ZTF18aaadocs,0.27128258,0.2545512,E
ZTF17aaabeag,0.27239397,0.32178462,RRL
ZTF18abmjosm,0.24150568,0.14970928,E
ZTF18aaalgss,0.10009895,0.34738302,RRL
ZTF18abcvkej,0.28468686,0.3390962,RRL
ZTF18abmoubh,0.11552961,0.32345498,RRL
ZTF18aazlnfp,0.013653482,0.08978421,LPV
ZTF18adgdmdr,0.27337983,0.16803151,E
ZTF18abctzdw,0.22485423,0.1921174,E
ZTF18aayosgh,0.21573733,0.27522522,E
ZTF18abgrzar,0.23918913,0.105674654,E
