oid,x,y,target
ZTF18achqldp,0.2597612,0.5403127,E
ZTF19aaesgaz,0.11458437,0.2187889,E
ZTF17aaagzbt,0.026022226,0.08539231,DSCT
ZTF18abdydlo,0.15390001,0.4707059,RRL
ZTF18abwqqwt,0.29173645,0.78990173,E
ZTF18adbdnvx,0.28247213,0.62034005,E
ZTF19aaesgba,0.19898292,0.529849,E
ZTF18abikcoy,0.2701166,0.23291689,RRL
ZTF18acvickw,0.3547424,0.4164627,RRL
ZTF18aayphfs,0.5452794,0.12901446,LPV
ZTF18aaisdzg,0.1651256,0.2898314,E
ZTF18abcscgp,0.1294982,0.20632662,E
ZTF18acvvsvi,0.22893393,0.33981466,E
ZTF19aaflthc,0.12147291,0.13156143,E
ZTF18abnttdd,0.16068771,0.18847007,E
ZTF18aaumbri,0.17358491,0.59085053,DSCT
ZTF19aadykpm,0.08662403,0.10117896,E
ZTF18acvcocg,0.13341823,0.13372189,E
ZTF18aakgtup,0.18144782,0.15571816,RRL
ZTF17aaawgrz,0.7028622,0.36677325,LPV
ZTF17aaakpvz,0.15651388,0.2883308,E
ZTF18aaajfgw,0.33359507,0.29482883,RRL
ZTF17aadkmcp,0.16272242,0.2507544,E
ZTF19aajwcvj,0.47547728,0.61419135,RRL
ZTF18acctmku,0.52194685,0.40362555,E
ZTF18acpwlnn,0.35056722,0.27873537,RRL
ZTF18acgzkpc,0.16868389,0.22350463,E
ZTF17aaagvup,0.40765283,0.39880213,RRL
ZTF18acrvboh,0.25365645,0.31722185,E
ZTF18aaxyxxw,0.5418409,0.13856474,LPV
ZTF18abvlgrj,0.36558658,0.76344943,E
ZTF18abvvtrp,0.19047964,0.19751795,E
ZTF18aabjieg,0.2619039,0.65889716,E
ZTF17aabxped,0.44947144,0.40472922,RRL
ZTF18aaaarzl,0.34082243,0.62032896,E
ZTF18acvweoy,0.38675016,0.28905055,E
ZTF18aacasls,0.3660245,0.3435231,E
ZTF18abiipth,0.4412156,0.5168499,RRL
ZTF18abzwgly,0.14863583,0.23328777,E
ZTF17aacdknt,0.3734908,0.7541306,E
ZTF17aabuljr,0.1842308,0.39104277,E
ZTF17aaappqr,0.24118873,0.12269296,RRL
ZTF18aayundf,0.5392791,0.6518684,RRL
ZTF18abhftkq,0.08902853,0.66848886,E
ZTF18abdfhaz,0.34718105,0.22217685,RRL
ZTF18abdkvus,0.4052861,0.11582219,LPV
ZTF18abafbtj,0.25350606,0.5449055,E
ZTF18abvorwd,0.29870665,0.5639924,E
ZTF18aaxzcsj,0.24740988,0.7395362,E
ZTF17aacemqx,0.14715406,0.3649213,E
ZTF19aadowxs,0.32128704,0.11145773,CEP
ZTF17aadptjq,0.14470127,0.19569492,E
ZTF18aczumzm,0.457936,0.49931526,RRL
ZTF18abfxcdo,0.26696834,0.17855123,RRL
ZTF18absceth,0.21405515,0.35106963,E
ZTF18acwwbsc,0.895797,0.084263444,LPV
ZTF18abcpool,0.10742678,0.2492611,E
ZTF18acebcwj,0.365711,0.754617,E
ZTF17aacnwbp,0.47400433,0.47634745,RRL
ZTF18adbzcbg,0.21552347,0.04856436,RRL
ZTF17aabukoo,0.22000483,0.120533794,RRL
ZTF18aajuslf,0.19703184,0.5527791,E
ZTF18abvtbvp,0.3855891,0.6211366,E
ZTF17aaahrpu,0.17431521,0.22911806,E
ZTF18ablqqhj,0.6084395,0.29872593,LPV
ZTF18abttouc,0.31214574,0.79123616,E
ZTF18abeaapa,0.12639396,0.087603524,RRL
ZTF18abcpolw,0.36626542,0.4062475,E
ZTF18abwerrl,0.2741715,0.2075663,RRL
ZTF18absvbtp,0.28644282,0.15802641,RRL
ZTF18absktiz,0.58474904,0.14249784,LPV
ZTF18aajppsj,0.10766268,0.214191,E
ZTF18abtvgyl,0.27303383,0.5189493,E
ZTF18abinkbl,0.3391968,0.3308968,RRL
ZTF18abmvozp,0.3754226,0.31351078,RRL
ZTF18acafgkl,0.20756857,0.29214483,E
ZTF17aabszsk,0.14312994,0.118373245,E
ZTF17aadkshd,0.38610914,0.36236164,RRL
ZTF19aaduqcl,0.28634685,0.12031638,RRL
ZTF18aaadtxy,0.17873053,0.26060843,E
ZTF18abzrcus,0.6936699,0.43725392,LPV
ZTF18acakuir,0.18260321,0.49431553,E
ZTF18acssdtz,0.24178164,0.25441787,E
ZTF18abtvgzw,0.2817652,0.2171996,RRL
ZTF18aaadvcf,0.30808693,0.5021694,E
ZTF18abjlwxa,0.38100734,0.29550937,RRL
ZTF17aaaidha,0.30362576,0.1315429,E
ZTF17aaasyfh,0.33174393,0.35707322,RRL
ZTF18aabfjzp,0.35665172,0.46038222,E
ZTF18aabgkcz,0.22878462,0.75841784,E
ZTF19aabzuno,0.26555377,0.2856998,RRL
ZTF18abwvftk,0.43699238,0.08115003,LPV
ZTF17aacootw,0.23496522,0.4821448,E
ZTF18acrunfp,0.70914614,0.23895271,LPV
ZTF19aafnnxk,0.491053,0.45154452,RRL
ZTF17aadnkcz,0.19672865,0.5091507,E
ZTF18achckgm,0.23718545,0.64227164,E
ZTF18abusqef,0.27604124,0.15224138,RRL
ZTF18acuavgh,0.07385224,0.23832887,E
ZTF18aaewhjm,0.21337599,0.58977646,E
ZTF18acwzgsx,0.2846226,0.32732183,RRL
ZTF18ablsyfz,0.23172802,0.5537422,E
ZTF18abcttfg,0.21471097,0.279522,RRL
ZTF17aacytzo,0.2423858,0.18087111,RRL
ZTF18abzrxaa,0.13263299,0.20211174,E
ZTF18acptwdw,0.116482794,0.1131689,E
ZTF18ablrmdu,0.38045567,0.493019,RRL
ZTF18abjrdfy,0.49593773,0.608331,RRL
ZTF18aayxprp,0.6531641,0.14383231,LPV
ZTF18abehjcp,0.29008114,0.42195067,RRL
ZTF17aabuknk,0.2682781,0.67531586,E
ZTF18aabhqnp,0.23361792,0.49722204,E
ZTF18abltict,0.09410211,0.10624213,E
ZTF17aadkdja,0.17306606,0.0532372,RRL
ZTF18aasyfxb,0.27125955,0.6969887,E
ZTF18abvwpwg,0.28955176,0.3239937,RRL
ZTF18abcnlvl,0.36075994,0.2717136,RRL
ZTF17aaajfnn,0.19571191,0.52203953,E
ZTF17aabunsr,0.47837773,0.54498917,RRL
ZTF18aavqmug,0.6033777,0.34320903,LPV
ZTF18abvppwn,0.120616935,0.21640956,E
ZTF18abmrfnx,0.35236728,0.28035986,RRL
ZTF18ablrhzw,0.7749067,0.27933517,LPV
ZTF17aaagzax,0.0937633,0.070396304,E
ZTF17aabulhm,0.1982439,0.40336487,E
ZTF18abcocbn,0.48184726,0.07480108,LPV
ZTF17aackjwl,0.5005493,0.5747854,RRL
ZTF19aajwctu,0.25537834,0.24359274,RRL
ZTF18abmjjal,0.16419922,0.1917598,E
ZTF18aaicwgv,0.11234269,0.15780191,E
ZTF19aateujo,0.37943554,0.40188906,RRL
ZTF18abvxvjf,0.09463801,0.14152502,E
ZTF18acdotsu,0.25994357,0.60882735,E
ZTF18acrwmzn,0.1836905,0.053160727,E
ZTF17aaaxqhc,0.11709886,0.09819702,E
