oid,x,y,target
ZTF18abbwsda,0.84859246,0.39548528,RRL
ZTF18absvbuc,0.47776297,0.39781725,CEP
ZTF18abrnlxo,0.26397148,0.59094954,RRL
ZTF17aaartjy,0.37168324,0.539573,E
ZTF20aarbodz,0.61221516,0.37531734,RRL
ZTF18abcxrfa,0.5598778,0.22001955,E
ZTF18acuxwdm,0.36341944,0.5871438,E
ZTF17aacpjps,0.5252095,0.387777,E
ZTF18achrnad,0.5013148,0.43276787,E
ZTF18aaafkvd,0.5588542,0.3900504,RRL
ZTF18aabduvr,0.41023523,0.5326648,E
ZTF18abccnqb,0.745806,0.37382036,RRL
ZTF18aajsgos,0.53944796,0.43605018,E
ZTF19aaaktzg,0.14271274,0.29639044,LPV
ZTF18abeiygn,0.67338765,0.4234828,RRL
ZTF17aabhonu,0.4285242,0.46889696,E
ZTF17aabssyv,0.8136317,0.40375215,RRL
ZTF19aaexhiw,0.3711282,0.6437059,DSCT
ZTF18aaacxot,0.35798585,0.5886046,E
ZTF18abmagri,0.7754022,0.42415416,RRL
ZTF18acrxwws,0.9111029,0.38746542,RRL
ZTF17aaaioxg,0.46410918,0.48908228,E
ZTF19aaxiocy,0.474225,0.42989156,E
ZTF18abbwvzc,0.72503686,0.41639662,RRL
ZTF18aaxcpos,0.41091698,0.60358727,E
ZTF18abajakj,0.1837667,0.53394854,LPV
ZTF18abudwbh,0.6107997,0.41961882,RRL
ZTF18aceieva,0.28640872,0.5831767,E
ZTF19aaexhjl,0.41424766,0.52014905,E
ZTF19aadordy,0.53962684,0.44727802,RRL
ZTF17aaaeena,0.24308752,0.5579546,LPV
ZTF18achqldp,0.17265008,0.7486871,E
ZTF19aaesgaz,0.42083055,0.47560194,E
ZTF17aaagzbt,0.55863744,0.44227493,DSCT
ZTF18abdydlo,0.2290379,0.63975275,RRL
ZTF18abwqqwt,0.46697807,0.49755913,E
ZTF18adbdnvx,0.56095344,0.43216175,E
ZTF19aaesgba,0.40096703,0.5578869,E
ZTF18abikcoy,0.47862524,0.5670617,RRL
ZTF18acvickw,0.6365834,0.40683898,RRL
ZTF18aayphfs,0.11303125,0.34627897,LPV
ZTF18aaisdzg,0.48126674,0.4777078,E
ZTF18abcscgp,0.3393024,0.64883125,E
ZTF18acvvsvi,0.6273556,0.4348161,E
ZTF19aaflthc,0.2453359,0.6270959,E
ZTF18abnttdd,0.33941787,0.52296805,E
ZTF18aaumbri,0.3126297,0.58480763,DSCT
ZTF19aadykpm,0.34989634,0.5687139,E
ZTF18acvcocg,0.3990712,0.5490899,E
ZTF18aakgtup,0.50048816,0.4755551,RRL
ZTF17aaawgrz,0.17543563,0.63729876,LPV
ZTF17aaakpvz,0.47888097,0.44588205,E
ZTF18aaajfgw,0.8386939,0.44208878,RRL
ZTF17aadkmcp,0.44004127,0.50692225,E
ZTF19aajwcvj,0.6959286,0.3596586,RRL
ZTF18acctmku,0.41261977,0.5315614,E
ZTF18acpwlnn,0.63671255,0.42661354,RRL
ZTF18acgzkpc,0.39264646,0.5035852,E
ZTF17aaagvup,0.85552555,0.37883586,RRL
ZTF18acrvboh,0.565301,0.43001434,E
ZTF18aaxyxxw,0.112359,0.3312881,LPV
ZTF18abvlgrj,0.25731844,0.5950998,E
ZTF18abvvtrp,0.4783868,0.39522925,E
ZTF18aabjieg,0.48434457,0.43854904,E
ZTF17aabxped,0.6257703,0.4177671,RRL
ZTF18aaaarzl,0.49401733,0.45283934,E
ZTF18acvweoy,0.24081366,0.6362753,E
ZTF18aacasls,0.19037846,0.85712695,E
ZTF18abiipth,0.8148204,0.3536547,RRL
ZTF18abzwgly,0.5590233,0.42944595,E
ZTF17aacdknt,0.51894945,0.44447872,E
ZTF17aabuljr,0.440543,0.51586694,E
ZTF17aaappqr,0.7501998,0.39399207,RRL
ZTF18aayundf,0.21669118,0.77391565,RRL
ZTF18abhftkq,0.22036918,0.6204091,E
ZTF18abdfhaz,0.50511605,0.44896233,RRL
ZTF18abdkvus,0.2490354,0.5011392,LPV
ZTF18abafbtj,0.3029886,0.5352909,E
ZTF18abvorwd,0.34585547,0.6204663,E
ZTF18aaxzcsj,0.48981312,0.43392694,E
ZTF17aacemqx,0.5333132,0.44052646,E
ZTF19aadowxs,0.5265242,0.39195138,CEP
ZTF17aadptjq,0.36602902,0.581434,E
ZTF18aczumzm,0.8204762,0.4272633,RRL
ZTF18abfxcdo,0.8970648,0.35012347,RRL
ZTF18absceth,0.31599325,0.6406261,E
ZTF18acwwbsc,0.38862222,0.07189389,LPV
ZTF18abcpool,0.5313895,0.43190715,E
ZTF18acebcwj,0.5188436,0.40145752,E
ZTF17aacnwbp,0.819951,0.4071319,RRL
ZTF18adbzcbg,0.68884957,0.36520162,RRL
ZTF17aabukoo,0.72909766,0.42579967,RRL
ZTF18aajuslf,0.32920137,0.58714324,E
ZTF18abvtbvp,0.5332572,0.41917056,E
ZTF17aaahrpu,0.44208616,0.49717265,E
ZTF18ablqqhj,0.18205966,0.36500648,LPV
ZTF18abttouc,0.37521845,0.55746967,E
ZTF18abeaapa,0.41239268,0.543084,RRL
ZTF18abcpolw,0.5417419,0.22494902,E
ZTF18abwerrl,0.7691846,0.35596588,RRL
ZTF18absvbtp,0.83906114,0.32590616,RRL
ZTF18absktiz,0.27107748,0.44876415,LPV
ZTF18aajppsj,0.48523754,0.47658852,E
ZTF18abtvgyl,0.28726515,0.61935014,E
ZTF18abinkbl,0.82316685,0.39732924,RRL
ZTF18abmvozp,0.70686543,0.40426847,RRL
ZTF18acafgkl,0.475225,0.4782598,E
ZTF17aabszsk,0.37810892,0.5539617,E
ZTF17aadkshd,0.83433664,0.43409204,RRL
ZTF19aaduqcl,0.64309597,0.41598636,RRL
ZTF18aaadtxy,0.49347383,0.48160923,E
ZTF18abzrcus,0.12755866,0.50618464,LPV
ZTF18acakuir,0.20657843,0.6090508,E
ZTF18acssdtz,0.37084135,0.5901729,E
ZTF18abtvgzw,0.22826914,0.6332904,RRL
ZTF18aaadvcf,0.5972717,0.43020225,E
ZTF18abjlwxa,0.7227469,0.43440062,RRL
ZTF17aaaidha,0.44544247,0.40745372,E
ZTF17aaasyfh,0.43169743,0.52218086,RRL
ZTF18aabfjzp,0.34759644,0.5293195,E
ZTF18aabgkcz,0.27992293,0.6336076,E
ZTF19aabzuno,0.44897276,0.55442613,RRL
ZTF18abwvftk,0.16755456,0.58815247,LPV
ZTF17aacootw,0.59463966,0.42555618,E
ZTF18acrunfp,0.17094381,0.3835542,LPV
ZTF19aafnnxk,0.65506065,0.4238889,RRL
ZTF17aadnkcz,0.5422321,0.43582654,E
ZTF18achckgm,0.15565015,0.81304127,E
ZTF18abusqef,0.3426651,0.6198493,RRL
ZTF18acuavgh,0.24980706,0.62146914,E
ZTF18aaewhjm,0.38427782,0.5246981,E
ZTF18acwzgsx,0.43552396,0.53482825,RRL
ZTF18ablsyfz,0.45614564,0.5774484,E
ZTF18abcttfg,0.5296523,0.4611938,RRL
ZTF17aacytzo,0.66747713,0.45580947,RRL
ZTF18abzrxaa,0.37880433,0.5847401,E
ZTF18acptwdw,0.5008014,0.4702438,E
ZTF18ablrmdu,0.37698716,0.59598666,RRL
ZTF18abjrdfy,0.5708735,0.47210324,RRL
ZTF18aayxprp,0.06950917,0.49691272,LPV
ZTF18abehjcp,0.24758694,0.6371148,RRL
ZTF17aabuknk,0.5544974,0.45271236,E
ZTF18aabhqnp,0.4248144,0.5181939,E
ZTF18abltict,0.553539,0.4255634,E
ZTF17aadkdja,0.6255397,0.4506015,RRL
ZTF18aasyfxb,0.49757233,0.4389962,E
ZTF18abvwpwg,0.4233262,0.56363195,RRL
ZTF18abcnlvl,0.6082484,0.42915368,RRL
ZTF17aaajfnn,0.48913372,0.43942365,E
ZTF17aabunsr,0.8423491,0.44392014,RRL
ZTF18aavqmug,0.19311349,0.46054572,LPV
ZTF18abvppwn,0.509177,0.4115158,E
ZTF18abmrfnx,0.7686247,0.44187966,RRL
ZTF18ablrhzw,0.38788,0.10416363,LPV
ZTF17aaagzax,0.58427036,0.43253067,E
ZTF17aabulhm,0.2955657,0.6474582,E
ZTF18abcocbn,0.2913057,0.49778292,LPV
ZTF17aackjwl,0.85955036,0.42682415,RRL
ZTF19aajwctu,0.46305367,0.4948186,RRL
ZTF18abmjjal,0.48592502,0.4835655,E
ZTF18aaicwgv,0.3907852,0.52716994,E
ZTF19aateujo,0.3772251,0.63307256,RRL
ZTF18abvxvjf,0.38810182,0.5374027,E
ZTF18acdotsu,0.5240879,0.49134192,E
ZTF18acrwmzn,0.52308613,0.37483624,E
ZTF17aaaxqhc,0.4313995,0.49654952,E
ZTF18achrpjg,0.3890297,0.6253717,Periodic-Other
ZTF17aabulkv,0.5594815,0.44735873,E
ZTF18abasupq,0.37575686,0.6001269,E
ZTF18abiipul,0.49581367,0.46048453,RRL
ZTF18aagrtkq,0.82601047,0.44244283,RRL
ZTF17aaaiavc,0.3794505,0.5656279,E
ZTF18aaixpec,0.26975924,0.65981704,E
ZTF17aachmlz,0.5409214,0.44458327,E
ZTF18abmrqmy,0.48232457,0.49130636,E
ZTF18abnyhjv,0.44025514,0.5162203,E
ZTF18absjrti,0.68494433,0.41952506,RRL
ZTF18abwfixu,0.23044674,0.6725444,E
ZTF19aaejsza,0.2579905,0.6118765,RRL
ZTF19aadqmoz,0.62765145,0.42638925,E
ZTF18abfrjrj,0.7542779,0.4091011,RRL
ZTF18ablvhgn,0.26484358,0.5532896,LPV
ZTF18acdpftg,0.208627,0.76192427,E
ZTF17aaasrub,0.55163914,0.42560166,E
ZTF18abnyhgf,0.7199939,0.42873436,RRL
ZTF18aabfagq,0.69638443,0.43213856,RRL
ZTF18abmplwc,0.47941703,0.45591128,E
ZTF17aabwfqv,0.5472393,0.47775632,E
ZTF17aabzvkl,0.63847405,0.4329506,RRL
ZTF17aaapnui,0.6844666,0.4006495,RRL
ZTF18aaacxah,0.7021168,0.3531747,RRL
ZTF18abtwcrp,0.014166811,0.6006512,LPV
ZTF17aabsswj,0.733276,0.40109867,RRL
ZTF18abwkuyh,0.39626417,0.54216284,E
ZTF19aaxrszf,0.3340665,0.53329355,RRL
ZTF18abbsogo,0.3905992,0.1414349,LPV
ZTF19aayerae,0.21345931,0.41079855,RRL
ZTF18aaaekfs,0.50981885,0.47215745,E
ZTF19aadorje,0.62967074,0.37545645,RRL
ZTF18aatnkqd,0.31807196,0.64833087,E
ZTF18abbycnl,0.41222328,0.50903493,RRL
ZTF18aabkhpy,0.9091357,0.40217763,RRL
ZTF18abcoawz,0.5655458,0.36349493,E
ZTF18abosdwb,0.26997072,0.51035815,E
ZTF17aaaivxr,0.4651464,0.44467872,E
ZTF18aabpzii,0.24541153,0.6507838,E
ZTF18abvtiin,0.21320541,0.74953365,E
ZTF19aazpvva,0.32892346,0.52896667,E
ZTF17aaakgyo,0.6761709,0.4498671,CEP
ZTF19aaczkrw,0.7924682,0.39856935,RRL
ZTF18acpfeqh,0.5947097,0.42919824,E
ZTF18aahfats,0.17373866,0.8305796,Periodic-Other
ZTF17aabossp,0.082724825,0.5648212,LPV
ZTF17aacvrie,0.7360929,0.41325188,RRL
ZTF18acxgrme,0.7311359,0.3010615,RRL
ZTF18aabiyqd,0.5735863,0.43229505,E
ZTF18abjchfy,0.013411826,0.6292956,LPV
ZTF18aairroc,0.464596,0.46024987,E
ZTF18abadxir,0.10967378,0.4417997,LPV
ZTF18aabpzjr,0.59585935,0.43825498,E
ZTF18abupzfl,0.5535267,0.44711316,E
ZTF18aavewru,0.52065325,0.365527,LPV
ZTF18abnugly,0.5580712,0.40754944,RRL
ZTF17aabsaji,0.3663694,0.5790557,E
ZTF18ablrmie,0.4845458,0.48969314,E
ZTF17aaaoyly,0.42546615,0.5055125,RRL
ZTF18aagrhuq,0.7891687,0.3597898,RRL
ZTF18acemnvn,0.25492048,0.6758501,RRL
ZTF19aamtsqw,0.65837586,0.42287523,RRL
ZTF18abomibn,0.45132607,0.48221415,E
ZTF17aabwvtq,0.8134355,0.42003667,RRL
ZTF18aaafruj,0.354605,0.6183224,DSCT
ZTF18adalbze,0.4103167,0.53785694,RRL
ZTF18achfhvj,0.60724187,0.41843912,RRL
ZTF18acvwbfp,0.3486915,0.5648324,E
ZTF19aarfeuq,0.17818052,0.70681983,E
ZTF18abgjvou,0.48097402,0.42680377,E
ZTF18aaaebnf,0.563891,0.44668227,E
ZTF18abnoxzt,0.12563878,0.5916901,LPV
ZTF18acavmud,0.12997217,0.37731948,LPV
ZTF18aammatw,0.5190072,0.4715236,E
ZTF17aaajveb,0.58456767,0.4274786,E
ZTF18achthsf,0.56777185,0.43160304,E
ZTF17aabstrw,0.42676505,0.51789135,RRL
ZTF18aaxltdj,0.24788503,0.4742619,LPV
ZTF18acsjinp,0.26915717,0.5962425,E
ZTF18abntqvr,0.5645653,0.43018803,E
ZTF18abcysrl,0.34813973,0.6010745,E
ZTF18abtpcqb,0.31767434,0.5730625,E
ZTF18abiposa,0.23711406,0.5757725,LPV
ZTF17aaadvdt,0.5209253,0.44630787,E
ZTF18abiodya,0.3879381,0.10596229,LPV
ZTF18aaanckc,0.68332535,0.42544055,RRL
ZTF18abdeaxk,0.4388011,0.6057822,RRL
ZTF17aaafgei,0.597,0.38820857,E
ZTF18aabgkmq,0.4430202,0.44895023,E
ZTF18abtmwtl,0.28789067,0.63342583,E
ZTF18aabfdzh,0.44633266,0.51602924,E
ZTF17aaaxcxp,0.41374838,0.49067155,E
ZTF18abcosib,0.4810257,0.3962676,RRL
ZTF18abetdgr,0.36834726,0.56483704,E
ZTF18abntqui,0.72240835,0.41926426,RRL
ZTF17aacqeiv,0.39372283,0.524726,E
ZTF18abcvprt,0.49570316,0.37491736,E
ZTF18absupys,0.36887643,0.5792771,E
ZTF18abtmwvs,0.79369414,0.3795479,RRL
ZTF18aaajxbh,0.52161026,0.44138804,E
ZTF17aabstss,0.516587,0.4742291,E
ZTF17aaarzhi,0.27713114,0.69280285,RRL
ZTF18acuavhg,0.5203232,0.43151066,E
ZTF18ablvaco,0.3057294,0.49947503,E
ZTF18aapmolo,0.875934,0.33491254,RRL
ZTF17aaaeyri,0.5321905,0.4569098,E
ZTF18abusqji,0.7811176,0.38278195,RRL
ZTF18acgplgz,0.4633519,0.47806913,E
ZTF17aaadvep,0.7164132,0.43630475,RRL
ZTF18aavauuw,0.59156525,0.35750028,Periodic-Other
ZTF17aaasyig,0.7470637,0.39656532,RRL
ZTF18abgrats,0.49666733,0.32973647,E
ZTF18aaaeulc,0.46316954,0.53118217,E
ZTF18aaabpqs,0.5467767,0.4354991,RRL
ZTF18actbfjl,0.3289435,0.62706673,E
ZTF18aapvqch,0.9245,0.39292082,RRL
ZTF18abcxriy,0.4097808,0.54162115,E
ZTF18acavold,0.7746313,0.37561944,RRL
ZTF18abetdfv,0.23127538,0.6787993,E
ZTF18abnjuit,0.47538513,0.36576635,E
ZTF18acryhju,0.44053105,0.490028,E
ZTF17aabthcq,0.4783967,0.37797052,E
ZTF18abznmrj,0.39455074,0.49415433,RRL
ZTF18acehzkg,0.26032937,0.6789409,E
ZTF18aaxzaee,0.7166108,0.4367668,RRL
ZTF17aabtfmb,0.39573327,0.6115702,E
ZTF18abvbnub,0.3351288,0.5903338,RRL
ZTF18aavpekw,0.7457225,0.37026793,RRL
ZTF18abcjrlu,0.53029084,0.42840895,E
ZTF18abmmhvn,0.14528811,0.29623574,LPV
ZTF17aaabeap,0.807987,0.43897516,RRL
ZTF17aaacdxz,0.42660508,0.4916301,E
ZTF18abcttih,0.37534523,0.45248994,E
ZTF18aacazjm,0.5185115,0.45067576,Periodic-Other
ZTF18abnvunu,0.2557717,0.5472309,LPV
ZTF18achsxtw,0.89308405,0.39081362,RRL
ZTF18aaxaqdq,0.8015233,0.34003645,RRL
ZTF18abxikaa,0.4852688,0.34212282,E
ZTF18abfhkcg,0.19719873,0.57320756,LPV
ZTF18aawvavj,0.1349882,0.34689364,LPV
ZTF17aabwtnj,0.4476885,0.5419333,RRL
ZTF17aadrkho,0.3201813,0.6045621,E
ZTF18aagxtxq,0.42772108,0.4402573,E
ZTF18abyydtx,0.25422576,0.4774356,LPV
ZTF18abikovv,0.20414333,0.4098147,LPV
ZTF18abcwctb,0.33453754,0.6140043,E
ZTF17aabuldy,0.49731895,0.4366809,E
ZTF18aagrcdd,0.4619301,0.5047021,RRL
ZTF18aaimwio,0.5577589,0.45701107,E
ZTF17aaakivx,0.80528694,0.43301988,RRL
ZTF18aajuxqg,0.5646232,0.43359277,RRL
ZTF17aabdglt,0.3281804,0.61900395,CEP
ZTF17aabdibg,0.23031788,0.66784143,E
ZTF18absread,0.54453874,0.3747921,E
ZTF18aaasgiu,0.28321052,0.59706455,E
ZTF18aacdipf,0.80157053,0.360138,RRL
ZTF18aceipag,0.28160548,0.5912224,E
ZTF18acammsh,0.7244757,0.41674754,RRL
ZTF17aadsoog,0.49677768,0.43417463,E
ZTF18aawvdhh,0.49042732,0.4723285,E
ZTF18aaavsvc,0.51605004,0.46225736,E
ZTF17aacqbnt,0.7933817,0.39340845,RRL
ZTF17aadqexw,0.8417432,0.44273433,RRL
ZTF18abmspxg,0.2217241,0.76383716,RRL
ZTF18aaaepqz,0.47426674,0.4647954,E
ZTF18aabgnql,0.4102834,0.012454538,LPV
ZTF18acrugaj,0.26264352,0.48277414,LPV
ZTF18abzqxpe,0.5292485,0.25057387,RRL
ZTF18aamkbtt,0.45723116,0.4805117,E
ZTF18aaiyskb,0.8277611,0.42663628,RRL
ZTF18aakgzuh,0.3801834,0.44239518,E
ZTF19aaspwhd,0.38040552,0.55055547,E
ZTF18abwkuxl,0.5622881,0.41673702,Periodic-Other
ZTF18abznqba,0.5541356,0.441726,RRL
ZTF17aadpjlu,0.5800002,0.4396299,E
ZTF18abwjzou,0.54977006,0.47657314,RRL
ZTF19aaaphag,0.36531124,0.5743032,E
ZTF18aaafbrr,0.53784555,0.45097047,RRL
ZTF18abudwmp,0.18373825,0.7348057,E
ZTF19abbxqsk,0.32428464,0.5366341,E
ZTF18aazwbwx,0.74286765,0.37490112,RRL
ZTF18abrztfj,0.2125367,0.36759079,LPV
ZTF18aajrdae,0.40382242,0.4872257,Periodic-Other
ZTF18aajwrel,0.1553106,0.7583148,E
ZTF17aaagvzh,0.776353,0.4367871,RRL
ZTF18abewfaj,0.17482474,0.79926,RRL
ZTF18aczenlg,0.27139863,0.58793837,RRL
ZTF18aaacmzz,0.53973716,0.48609093,E
ZTF18abnclgq,0.39241198,0.55067563,Periodic-Other
ZTF18abymyyo,0.32603794,0.641504,RRL
ZTF17aaansfn,0.38619122,0.5755285,RRL
ZTF18abaaluh,0.47712374,0.5163063,RRL
ZTF19acaipgc,0.3104118,0.6282318,E
ZTF18aabhxkb,0.5070498,0.5150394,E
ZTF18abajxkh,0.38923106,0.5493156,E
ZTF17aaabnsi,0.35281605,0.6007056,E
ZTF17aabrixz,0.50248873,0.4753738,E
ZTF18achcytr,0.26545477,0.6201456,E
ZTF19aateuds,0.16971943,0.69175404,E
ZTF18acrvbck,0.5300758,0.42324358,E
ZTF18abndgwi,0.4456462,0.44632602,E
ZTF17aabulej,0.7454285,0.43600932,RRL
ZTF18abgdfhh,0.27205223,0.5898244,RRL
ZTF18abcoxyd,0.15353279,0.3363355,LPV
ZTF19aamwqwo,0.34598103,0.60598296,E
ZTF18aazwncg,0.45718104,0.49725133,E
ZTF17aacngho,0.14177968,0.34541705,LPV
ZTF19aaydqcg,0.580456,0.40501887,RRL
ZTF18abcyzzn,0.10014044,0.6177522,LPV
ZTF18abdlcag,0.6009518,0.39756864,RRL
ZTF18abnyhdj,0.46959877,0.4984335,RRL
ZTF18abgddsw,0.23239145,0.73393726,RRL
ZTF19aaljekf,0.23958936,0.6426469,RRL
ZTF18acrdlht,0.38574868,0.55794936,E
ZTF18aammfrf,0.8423226,0.43573156,RRL
ZTF17aabxidu,0.5370112,0.23128878,E
ZTF18abmdsct,0.2393917,0.7420943,RRL
ZTF18adakwbe,0.38507587,0.5561257,RRL
ZTF17aadetcw,0.4102544,0.5110178,E
ZTF18accgnct,0.403911,0.60302246,RRL
ZTF18abgitjv,0.48512098,0.3765937,E
ZTF18abgddpl,0.25193813,0.6764691,RRL
ZTF18accpmyt,0.35225883,0.5767116,E
ZTF18aavllfk,0.13011815,0.32770726,LPV
ZTF18abahuye,0.23802051,0.52490544,LPV
ZTF18aaiirkg,0.3796249,0.5681142,RRL
ZTF17aacwmxw,0.44658548,0.5002636,E
ZTF17aaadzrt,0.18548417,0.48798293,LPV
ZTF18abdlhqv,0.2865612,0.67912716,RRL
ZTF18aaadttz,0.48651835,0.53701586,E
ZTF18aczbylt,0.6044515,0.4235764,E
ZTF18abzgszi,0.38173646,0.5724306,E
ZTF17aacffsa,0.5473898,0.4417044,E
ZTF18aaoehqd,0.7539792,0.44130242,RRL
ZTF19aatyret,0.13273457,0.25193387,LPV
ZTF18abcgybj,0.04024143,0.49998516,LPV
ZTF18abetdge,0.7959861,0.36708626,RRL
ZTF18abdrntk,0.5892297,0.23003434,RRL
ZTF18absgise,0.41352746,0.51962966,RRL
ZTF18abtvguo,0.3313408,0.61530644,RRL
ZTF18aabvnkx,0.57684886,0.3904629,RRL
ZTF17aabxlyl,0.5683488,0.4506247,RRL
ZTF18ablmjue,0.37732676,0.56802833,E
ZTF18aajbpze,0.50552016,0.4690244,E
ZTF18abdjymr,0.07710872,0.3940405,LPV
ZTF19aaxlgat,0.18824822,0.79742914,E
ZTF17aabsaie,0.58053964,0.44952652,E
ZTF17aabvwml,0.39298025,0.5817412,E
ZTF18abjrfsz,0.20392218,0.66274416,E
ZTF18acruykm,0.14906532,0.80215967,E
ZTF17aabrlec,0.5273226,0.48474953,RRL
ZTF18ablrmji,0.6524143,0.4005734,RRL
ZTF18aalagmv,0.5782571,0.4571565,RRL
ZTF17aaasnku,0.49519527,0.46159092,RRL
ZTF17aaajaeo,0.80083424,0.3993048,RRL
ZTF18abmfrdu,0.6972172,0.42414224,RRL
ZTF18acpcvho,0.4613263,0.48545027,E
ZTF17aaagsgq,0.07600081,0.044699162,LPV
ZTF17aaaslsq,0.32978252,0.6328376,E
ZTF18acrwfdc,0.40651557,0.5154159,E
ZTF18aabipyf,0.49468866,0.4776504,E
ZTF19aadouoo,0.7034526,0.41881883,RRL
ZTF18aagskul,0.53484833,0.43670142,E
ZTF19aamtspd,0.23140398,0.6668066,E
ZTF18aaadocs,0.5521119,0.42928022,E
ZTF17aaabeag,0.45797524,0.5136279,RRL
ZTF18abmjosm,0.40965912,0.62482136,E
ZTF18aaalgss,0.83661056,0.43571764,RRL
ZTF18abcvkej,0.43194008,0.5316776,RRL
ZTF18abmoubh,0.8350052,0.4164598,RRL
ZTF18aazlnfp,0.15919928,0.7641031,LPV
ZTF18adgdmdr,0.41441146,0.5099152,E
ZTF18abctzdw,0.34821528,0.570875,E
ZTF18aayosgh,0.46049187,0.44895473,E
ZTF18abgrzar,0.59445435,0.4174968,E
ZTF18acxhtrl,0.86517936,0.3480035,RRL
