oid,x,y,target
ZTF18achqldp,0.05152192,0.1334553,E
ZTF19aaesgaz,0.19501239,0.17590189,E
ZTF17aaagzbt,0.16297266,0.40197688,DSCT
ZTF18abdydlo,0.31758168,0.15232997,RRL
ZTF18abwqqwt,0.28436354,0.21095183,E
ZTF18adbdnvx,0.24868014,0.22393964,E
ZTF19aaesgba,0.2849126,0.2746802,E
ZTF18abikcoy,0.48131874,0.23266375,RRL
ZTF18acvickw,0.41891035,0.21646486,RRL
ZTF18aayphfs,0.9875294,0.022248654,LPV
ZTF18aaisdzg,0.32727557,0.5233843,E
ZTF18abcscgp,0.22663985,0.17269832,E
ZTF18acvvsvi,0.1756122,0.19961968,E
ZTF19aaflthc,0.092597716,0.15833935,E
ZTF18abnttdd,0.14369111,0.15930787,E
ZTF18aaumbri,0.18407777,0.14732388,DSCT
ZTF19aadykpm,0.3462401,0.25978532,E
ZTF18acvcocg,0.16426285,0.34729996,E
ZTF18aakgtup,0.21730591,0.5176719,RRL
ZTF17aaawgrz,0.64683783,0.03406716,LPV
ZTF17aaakpvz,0.21207343,0.4191092,E
ZTF18aaajfgw,0.5544073,0.47601485,RRL
ZTF17aadkmcp,0.16233972,0.31933576,E
ZTF19aajwcvj,0.43589005,0.14867525,RRL
ZTF18acctmku,0.23855804,0.39594978,E
ZTF18acpwlnn,0.4014836,0.2738841,RRL
ZTF18acgzkpc,0.08228025,0.15175006,E
ZTF17aaagvup,0.48510364,0.28378227,RRL
ZTF18acrvboh,0.20431635,0.27486458,E
ZTF18aaxyxxw,0.98732346,0.02143621,LPV
ZTF18abvlgrj,0.19672962,0.121891245,E
ZTF18abvvtrp,0.08308837,0.09290724,E
ZTF18aabjieg,0.3128263,0.33092523,E
ZTF17aabxped,0.17226642,0.2743778,RRL
ZTF18aaaarzl,0.19719294,0.41510236,E
ZTF18acvweoy,0.66857475,0.15142684,E
ZTF18aacasls,0.03243331,0.06825874,E
ZTF18abiipth,0.9157927,0.3332921,RRL
ZTF18abzwgly,0.20635894,0.16146937,E
ZTF17aacdknt,0.25517088,0.20480812,E
ZTF17aabuljr,0.26216057,0.39624462,E
ZTF17aaappqr,0.5561718,0.31084955,RRL
ZTF18aayundf,0.21090491,0.10863861,RRL
ZTF18abhftkq,0.1802458,0.13201928,E
ZTF18abdfhaz,0.11971914,0.21438107,RRL
ZTF18abdkvus,0.87497497,0.024146007,LPV
ZTF18abafbtj,0.15816621,0.12197569,E
ZTF18abvorwd,0.24990205,0.2079254,E
ZTF18aaxzcsj,0.18833065,0.608013,E
ZTF17aacemqx,0.22682133,0.37378576,E
ZTF19aadowxs,0.8606186,0.037705794,CEP
ZTF17aadptjq,0.17157018,0.36896604,E
ZTF18aczumzm,0.49792403,0.26647064,RRL
ZTF18abfxcdo,0.50539136,0.2921537,RRL
ZTF18absceth,0.21807855,0.2782067,E
ZTF18acwwbsc,0.87131983,0.12287661,LPV
ZTF18abcpool,0.18902357,0.28904796,E
ZTF18acebcwj,0.21410504,0.15134174,E
ZTF17aacnwbp,0.4734977,0.39747527,RRL
ZTF18adbzcbg,0.3330748,0.02461386,RRL
ZTF17aabukoo,0.5080554,0.5426801,RRL
ZTF18aajuslf,0.09941101,0.16512021,E
ZTF18abvtbvp,0.39657292,0.16659488,E
ZTF17aaahrpu,0.26300484,0.58742183,E
ZTF18ablqqhj,0.8464594,0.12034795,LPV
ZTF18abttouc,0.29569337,0.21495429,E
ZTF18abeaapa,0.22447763,0.41860706,RRL
ZTF18abcpolw,0.2449474,0.07023791,E
ZTF18abwerrl,0.50758195,0.23983568,RRL
ZTF18absvbtp,0.5184976,0.25163057,RRL
ZTF18absktiz,0.80445737,0.0009805841,LPV
ZTF18aajppsj,0.22479369,0.57804775,E
ZTF18abtvgyl,0.21748288,0.15359183,E
ZTF18abinkbl,0.47989628,0.25469634,RRL
ZTF18abmvozp,0.36358434,0.31094268,RRL
ZTF18acafgkl,0.22118053,0.3635509,E
ZTF17aabszsk,0.24277544,0.2548095,E
ZTF17aadkshd,0.496651,0.35794052,RRL
ZTF19aaduqcl,0.6880213,0.223433,RRL
ZTF18aaadtxy,0.2568808,0.53703326,E
ZTF18abzrcus,0.95330983,0.030810008,LPV
ZTF18acakuir,0.16011474,0.14145295,E
ZTF18acssdtz,0.14907339,0.15115309,E
ZTF18abtvgzw,0.6709203,0.19949405,RRL
ZTF18aaadvcf,0.28797686,0.4252971,E
ZTF18abjlwxa,0.5107901,0.4631323,RRL
ZTF17aaaidha,0.19603343,0.001506622,E
ZTF17aaasyfh,0.26362935,0.4134765,RRL
ZTF18aabfjzp,0.11218597,0.11377053,E
ZTF18aabgkcz,0.20401967,0.13025892,E
ZTF19aabzuno,0.2455242,0.3387946,RRL
ZTF18abwvftk,0.93457824,0.036651213,LPV
ZTF17aacootw,0.3701116,0.5529342,E
ZTF18acrunfp,0.964311,0.16402501,LPV
ZTF19aafnnxk,0.38643745,0.22387703,RRL
ZTF17aadnkcz,0.32398418,0.43298662,E
ZTF18achckgm,0.17780595,0.16655454,E
ZTF18abusqef,0.2982458,0.18543741,RRL
ZTF18acuavgh,0.15383613,0.105798565,E
ZTF18aaewhjm,0.09324761,0.2107627,E
ZTF18acwzgsx,0.26411754,0.41899636,RRL
ZTF18ablsyfz,0.18508628,0.26529709,E
ZTF18abcttfg,0.22789274,0.3427139,RRL
ZTF17aacytzo,0.40772155,0.4341491,RRL
ZTF18abzrxaa,0.17627133,0.24280164,E
ZTF18acptwdw,0.32749623,0.540936,E
ZTF18ablrmdu,0.28091186,0.37914047,RRL
ZTF18abjrdfy,0.49157566,0.23315223,RRL
ZTF18aayxprp,0.69582206,0.00066287233,LPV
ZTF18abehjcp,0.45599866,0.18102244,RRL
ZTF17aabuknk,0.31510335,0.39272958,E
ZTF18aabhqnp,0.1968133,0.38181475,E
ZTF18abltict,0.36920574,0.5949887,E
ZTF17aadkdja,0.39796534,0.49331427,RRL
ZTF18aasyfxb,0.23927289,0.2861379,E
ZTF18abvwpwg,0.30347916,0.2576574,RRL
ZTF18abcnlvl,0.3760197,0.36917502,RRL
ZTF17aaajfnn,0.2701853,0.42132175,E
ZTF17aabunsr,0.51725054,0.43384993,RRL
ZTF18aavqmug,0.97533596,0.022610087,LPV
ZTF18abvppwn,0.24359979,0.25751036,E
ZTF18abmrfnx,0.48680007,0.46809798,RRL
ZTF18ablrhzw,0.79092723,0.11312327,LPV
