oid,x,y,target
ZTF18achqldp,0.40861264,0.1748368,E
ZTF19aaesgaz,0.32799935,0.3910064,E
ZTF17aaagzbt,0.13911073,0.34965467,DSCT
ZTF18abdydlo,0.4307945,0.44843265,RRL
ZTF18abwqqwt,0.30522427,0.40419585,E
ZTF18adbdnvx,0.31807584,0.40229216,E
ZTF19aaesgba,0.29966,0.38835615,E
ZTF18abikcoy,0.40519205,0.51954544,RRL
ZTF18acvickw,0.38241115,0.5391644,RRL
ZTF18aayphfs,0.42883945,0.80750203,LPV
ZTF18aaisdzg,0.09827358,0.54720867,E
ZTF18abcscgp,0.35343838,0.34247413,E
ZTF18acvvsvi,0.27808115,0.29224786,E
ZTF19aaflthc,0.37226316,0.18874002,E
ZTF18abnttdd,0.31093326,0.308036,E
ZTF18aaumbri,0.3441575,0.33537012,DSCT
ZTF19aadykpm,0.30732486,0.480805,E
ZTF18acvcocg,0.16994701,0.31115758,E
ZTF18aakgtup,0.11972623,0.40127742,RRL
ZTF17aaawgrz,0.4253809,0.29866102,LPV
ZTF17aaakpvz,0.12574026,0.4177592,E
ZTF18aaajfgw,0.033426672,0.86813486,RRL
ZTF17aadkmcp,0.20956518,0.29667002,E
ZTF19aajwcvj,0.49799663,0.529766,RRL
ZTF18acctmku,0.1625464,0.41307098,E
ZTF18acpwlnn,0.3487065,0.44981363,RRL
ZTF18acgzkpc,0.3284889,0.16288613,E
ZTF17aaagvup,0.18153775,0.7599836,RRL
ZTF18acrvboh,0.2512474,0.37036243,E
ZTF18aaxyxxw,0.40856,0.77023923,LPV
ZTF18abvlgrj,0.5271661,0.21344915,E
ZTF18abvvtrp,0.40981075,0.15463348,E
ZTF18aabjieg,0.019982975,0.71028847,E
ZTF17aabxped,0.25846642,0.41249382,RRL
ZTF18aaaarzl,0.09859261,0.3761705,E
ZTF18acvweoy,0.52812743,0.61844176,E
ZTF18aacasls,0.37469116,0.112782255,E
ZTF18abiipth,0.1344518,0.84710336,RRL
ZTF18abzwgly,0.3429745,0.33218548,E
ZTF17aacdknt,0.3338104,0.42579788,E
ZTF17aabuljr,0.1456812,0.454072,E
ZTF17aaappqr,0.033028297,0.9278623,RRL
ZTF18aayundf,0.58807266,0.19973181,RRL
ZTF18abhftkq,0.5219844,0.18281387,E
ZTF18abdfhaz,0.29994208,0.282167,RRL
ZTF18abdkvus,0.3446251,0.7141698,LPV
ZTF18abafbtj,0.46710333,0.18960282,E
ZTF18abvorwd,0.33745235,0.38946792,E
ZTF18aaxzcsj,0.19633742,0.34957945,E
ZTF17aacemqx,0.042083133,0.513573,E
ZTF19aadowxs,0.38640675,0.6978195,CEP
ZTF17aadptjq,0.1874558,0.2862561,E
ZTF18aczumzm,0.10234533,0.8740884,RRL
ZTF18abfxcdo,0.06475724,0.90005994,RRL
ZTF18absceth,0.2132722,0.3592285,E
ZTF18acwwbsc,0.5271395,0.71798414,LPV
ZTF18abcpool,0.25028348,0.38802147,E
ZTF18acebcwj,0.38452855,0.33889833,E
ZTF17aacnwbp,0.020919995,0.81677693,RRL
ZTF18adbzcbg,0.33767003,0.56080186,RRL
ZTF17aabukoo,0.04270545,0.8324748,RRL
ZTF18aajuslf,0.32558396,0.19002013,E
ZTF18abvtbvp,0.42352775,0.5553881,E
ZTF17aaahrpu,0.17012645,0.41150168,E
ZTF18ablqqhj,0.53534615,0.67264587,LPV
ZTF18abttouc,0.37834984,0.45109114,E
ZTF18abeaapa,0.051064767,0.3577767,RRL
ZTF18abcpolw,0.4599789,0.3502986,E
ZTF18abwerrl,0.40352008,0.5753289,RRL
ZTF18absvbtp,0.38476366,0.55675066,RRL
ZTF18absktiz,0.31774917,0.7003778,LPV
ZTF18aajppsj,0.14363934,0.41445,E
ZTF18abtvgyl,0.39317554,0.36635736,E
ZTF18abinkbl,0.34801105,0.56830144,RRL
ZTF18abmvozp,0.27784437,0.45072612,RRL
ZTF18acafgkl,0.09713151,0.4678467,E
ZTF17aabszsk,0.2837394,0.40409148,E
ZTF17aadkshd,0.02594299,0.87678766,RRL
ZTF19aaduqcl,0.4381123,0.5863621,RRL
ZTF18aaadtxy,0.056030784,0.45205718,E
ZTF18abzrcus,0.40199462,0.75126535,LPV
ZTF18acakuir,0.4125172,0.18051201,E
ZTF18acssdtz,0.3709375,0.18757993,E
ZTF18abtvgzw,0.41820082,0.55106163,RRL
ZTF18aaadvcf,0.034158282,0.5557397,E
ZTF18abjlwxa,0.02841046,0.8225085,RRL
ZTF17aaaidha,0.27742395,0.6030251,E
ZTF17aaasyfh,0.0048773033,0.5053408,RRL
ZTF18aabfjzp,0.44052872,0.16960773,E
ZTF18aabgkcz,0.40272063,0.37112293,E
ZTF19aabzuno,0.03382015,0.51906246,RRL
ZTF18abwvftk,0.39214352,0.74325246,LPV
ZTF17aacootw,0.038173653,0.6885531,E
